shot_id,shot_made_flag
1,0.3629607989697682
8,0.3457161731338386
17,0.6705788229358827
20,0.7758086856950946
33,0.3320453053765611
34,0.4912103853334156
35,0.43770652487851436
36,0.39844157394059676
37,0.7593023147796466
38,0.3262317890733049
45,0.36429531239689666
50,0.31959548801991455
55,0.35017846230980054
60,0.2653738830131957
66,0.3345102330638448
67,0.2834879190782796
71,0.37840630663611025
80,0.2232035239920381
85,0.23867614771625234
86,0.5578298607315828
95,0.6315542584936908
104,0.3515739380636249
113,0.3614581315809764
123,0.27945383738366814
126,0.7640272104221566
133,0.6495443306424596
141,0.27286295747756645
144,0.42210799338746446
150,0.6990924652863565
152,0.43111741063262204
153,0.7328274420033283
156,0.3485095999585634
159,0.8819485508626252
165,0.7328000689396296
172,0.4542476217079488
182,0.864236067228014
192,0.4205537800038533
193,0.7301463394612032
196,0.27310590388844
202,0.3036334068715416
210,0.35665398420889705
211,0.4310585123701447
228,0.8565054157370231
257,0.3896879597486995
260,0.3861012093153092
264,0.32737974225486577
267,0.6159270642719272
279,0.9032296733923364
282,0.47621461092511413
293,0.37020356085343803
299,0.6919602779101098
300,0.5796146887818828
301,0.6762752056722218
317,0.37961582321927934
327,0.3900620993019614
328,0.2911841614267378
335,0.4052625141928237
346,0.7545331022091869
348,0.25384607461294806
365,0.36014780801103835
390,0.6796228683290649
391,0.7301960377743246
392,0.7172636471386765
397,0.36880718312931166
418,0.3575281531243234
428,0.2964752729736182
434,0.6556096473106406
439,0.5309828382488184
440,0.3985139928521698
456,0.41114701761093647
459,0.2706244060270075
472,0.43403614901233833
480,0.2708867920364094
491,0.3246596113852865
497,0.41840648554326276
509,0.3662098293738788
511,0.41449693635288565
523,0.2842415261918881
533,0.45203829043592614
544,0.37830665905469
546,0.4531729276236042
555,0.7598056707204784
558,0.3751230169465534
560,0.35510726390522124
573,0.3476657971802256
591,0.4069980156047671
596,0.350902026256215
597,0.4097826415380794
601,0.6825347403670958
605,0.4191655155104337
617,0.32789731412037515
628,0.2870949700016369
634,0.3811436698011599
646,0.28025394628567296
649,0.37985348376477834
651,0.6944770396966838
654,0.7428231375448252
656,0.4570913815207751
657,0.4330639255370859
669,0.3385407842762023
670,0.9004913264517977
693,0.6742297526211238
694,0.3539171276537642
699,0.43829140716498843
711,0.4185109141013243
718,0.3255953195088087
722,0.30216172980455286
723,0.3740597301378317
725,0.7591137620403726
734,0.36101064932260457
735,0.5224327509388148
737,0.7094420471010481
746,0.263876551842225
747,0.542727116789112
766,0.36215755784943626
767,0.41574243913715275
771,0.3159320836405053
773,0.29988869288122993
774,0.4336211529718564
783,0.2919845223298275
784,0.3751735865109641
789,0.32682404403173343
792,0.40733074794497304
804,0.37467942360628453
809,0.38746539618090964
812,0.3242842322569368
813,0.4201045106515834
817,0.3342527864503951
820,0.27538029405166903
825,0.37918558075011166
826,0.3664198244549215
829,0.4256614473276607
855,0.3912966347170473
859,0.767939091374119
862,0.41111914507896935
870,0.3623599215008661
876,0.357425500432903
880,0.39677983240277426
886,0.9120590518179864
889,0.8080897262240758
891,0.43233871380236877
897,0.8935467733991849
902,0.36168172057842984
903,0.34692307094734426
908,0.33147660591764483
909,0.45611317920837124
920,0.2884121541833044
922,0.3756059733506296
924,0.5497741628064242
932,0.3349531222122056
934,0.34878600271888816
937,0.3531391817349559
941,0.28903631193155027
943,0.3298579333404501
950,0.39231331821545007
952,0.2978845871352112
954,0.9157517908138129
963,0.36941081139809945
975,0.37430544941535077
979,0.38931734154207837
981,0.3491011654592636
983,0.18452811057491195
985,0.5310953471596607
989,0.5071985035560798
995,0.409498392028133
998,0.4399781019244711
1008,0.23457941374242064
1019,0.6773899793615181
1023,0.3720044462416423
1026,0.32378913763355294
1029,0.5866435007650002
1034,0.8190609461396222
1036,0.6170617136694809
1038,0.29841645488247603
1039,0.4993653736614989
1051,0.43947035125191825
1052,0.32621277576763913
1066,0.32228239813862886
1087,0.3573562408103559
1092,0.3005770985026172
1094,0.7820379252817425
1098,0.4325378827182851
1099,0.36866607379037913
1102,0.35124303850099897
1118,0.4229666195779432
1131,0.23748070841944538
1133,0.708240286284688
1135,0.8857995167673066
1138,0.4487923216638788
1139,0.7602988645977534
1142,0.4187210193565022
1151,0.35846313520488354
1152,0.3957159958582988
1155,0.7271983270300475
1165,0.3049889947851995
1167,0.80236096665058
1172,0.4507178627866938
1174,0.7579494262110587
1180,0.4462168362080196
1200,0.41347870300006845
1202,0.34607956540461193
1227,0.5973084028688149
1228,0.6955396150453782
1229,0.2976857388373191
1237,0.5010841660491131
1241,0.4671131240915705
1256,0.25443638577909083
1279,0.40085182074238906
1293,0.28778708489133586
1295,0.34850622652922686
1319,0.6975283220339646
1320,0.3312057421843637
1321,0.7970809621469124
1322,0.722061116785577
1334,0.24604933139519108
1351,0.7263506487591529
1373,0.38637997983234096
1375,0.29689106545128974
1380,0.4737142576073455
1382,0.7770656778088202
1385,0.3930009114981147
1399,0.3900117529601697
1403,0.8756922294520768
1428,0.26637417821841536
1434,0.3193223268492531
1444,0.910738077354276
1448,0.3527332361801067
1466,0.7700968547341785
1476,0.3541862315720253
1478,0.40547490147724885
1485,0.37806580153851893
1491,0.6713520567606616
1494,0.5370347799347465
1500,0.44534430283164544
1501,0.6188329730447989
1503,0.48371841573729596
1519,0.7007761336521467
1524,0.37238269884489167
1529,0.6926958799474224
1533,0.7330660292454941
1538,0.93044264563392
1539,0.34079559515625835
1546,0.3979745272967873
1555,0.31916499584847
1559,0.48256227918973493
1563,0.7161643804235258
1565,0.7799332185613232
1574,0.3159660948887273
1591,0.39851148073628584
1594,0.2764551128104807
1605,0.26717603649615673
1611,0.5199845823975564
1614,0.3335865687504715
1620,0.3682252027657251
1626,0.2925609840867605
1630,0.39197914831353375
1632,0.3834278121084421
1634,0.29136546947644776
1643,0.289721875885418
1651,0.43127401954281747
1655,0.39647533701251225
1658,0.29689299932713126
1659,0.4423130006720599
1665,0.38366413203006294
1675,0.35195292805565775
1680,0.7839215319050653
1690,0.3761054401415318
1696,0.27468708867642044
1714,0.27379582007537523
1721,0.41531894867629815
1726,0.4789296467799183
1728,0.4015937114394842
1734,0.3844940130125719
1735,0.38757619998538156
1740,0.41019933129397956
1744,0.760750703552863
1747,0.36865126925231234
1752,0.3347521743607525
1763,0.732096620175573
1765,0.7774162403745403
1769,0.3745844475183026
1785,0.6960039596095415
1787,0.31633951964440393
1788,0.44940571622705855
1793,0.31019965530634347
1800,0.33877660477214766
1825,0.3963457035931525
1826,0.7834011084437702
1834,0.3446319411230619
1843,0.41681495426027704
1844,0.3879058374652589
1848,0.2868262052036037
1849,0.4112303153249583
1860,0.44146458753436185
1863,0.44082886546735667
1875,0.6710269569507938
1883,0.407275207229128
1890,0.47489556119493187
1892,0.36958148643078836
1893,0.3575916749059047
1897,0.3934914015006755
1905,0.45200518151193914
1908,0.6184357520302963
1931,0.3227256593907869
1940,0.7963732798130272
1943,0.3670578254301069
1947,0.19544505729735862
1965,0.6870260651554774
1967,0.43102560579690746
1968,0.36659327863121066
1972,0.7614954266225634
1982,0.345888694405557
1985,0.35161512974572257
2005,0.7916014440603497
2010,0.7924343692184405
2021,0.38810763644473284
2024,0.6815377442527448
2036,0.3540012861022629
2043,0.7236045432679573
2047,0.5374974097377009
2049,0.45661581617619984
2055,0.3029914090346761
2065,0.4245887275290483
2066,0.34212668801975465
2070,0.36312522360448823
2077,0.8646827922864221
2085,0.697383492291336
2095,0.5345495331137675
2097,0.7120000433780487
2108,0.4495415984134777
2112,0.7739258430255025
2113,0.6978629063208853
2122,0.318773847036295
2139,0.44065584871073504
2144,0.5768579582171305
2146,0.305236890051714
2148,0.18065055190623788
2149,0.7480367717367654
2157,0.3636803838036846
2159,0.3412672489822737
2168,0.3548268256600479
2176,0.3721020918506411
2178,0.6163672506798432
2181,0.2504250110870359
2187,0.7659063698777806
2188,0.2885214386104224
2190,0.3121356561084437
2194,0.4557922481444392
2197,0.3048144087947658
2214,0.32476354786506645
2217,0.1863683116772392
2222,0.4003185400503138
2223,0.3009278567225134
2226,0.40241569032722974
2230,0.6783126906443533
2240,0.359579564155926
2247,0.3562014829444734
2250,0.33144616169079427
2259,0.5876909721099098
2262,0.3816577182716026
2266,0.3418848947078223
2305,0.3180901913537703
