shot_id,shot_made_flag
1,0.39402599986970094
8,0.41698823575122634
17,0.6295620391790302
20,0.7471802816969287
33,0.4221428459130973
34,0.47604173688755663
35,0.38144712126972785
36,0.37000264295422053
37,0.7530933923064534
38,0.3510655297475587
45,0.336149699340751
50,0.3477534752986134
55,0.31941918861452984
60,0.3177574568571967
66,0.3094467517797429
67,0.35223081248864957
71,0.4239928470192441
80,0.36015941886704816
85,0.3359932270976331
86,0.5945579256370982
95,0.5788405304972545
104,0.3702284584724537
113,0.35652851236860056
123,0.3218371786465519
126,0.8449185413492378
133,0.5947497743815604
141,0.23748418890289705
144,0.4470153790106144
150,0.7158702354821989
152,0.39726957917281236
153,0.6831756125636017
156,0.3259071350016147
159,0.9195446375703124
165,0.7038944509120135
172,0.40944293544397986
182,0.8196349248555297
192,0.47804319158328085
193,0.7404245805645532
196,0.35631171225884223
202,0.38436726682888783
210,0.32723242512746403
211,0.4258976490055229
228,0.8096546782913593
257,0.4124790008973281
260,0.4288195474323397
264,0.3618474033361579
267,0.7014953837486627
279,0.8984022392025856
282,0.503873802878121
293,0.39971740699637126
299,0.8186736742811228
300,0.7253276324458048
301,0.7567383487446111
317,0.3950520206068608
327,0.41080043817076894
328,0.2511203988073414
335,0.3301349331577784
346,0.7800208001625352
348,0.20390950215890277
365,0.3948427057043563
390,0.6642901308728929
391,0.7085270362037198
392,0.8155523793529809
397,0.355701686094424
418,0.3567534022491671
428,0.18118848044696442
434,0.667379590535448
439,0.5952204807687287
440,0.38881494615725604
456,0.37876322128945905
459,0.2789795327770243
472,0.345187594326302
480,0.2736405974319514
491,0.3305558222112209
497,0.4053756397193391
509,0.3679911005803812
511,0.34577666738507845
523,0.2817462305342068
533,0.34760941809104223
544,0.4636892749270734
546,0.40681703274964925
555,0.8001831101299991
558,0.4174177531866173
560,0.3030096471002867
573,0.30268352350660316
591,0.4768197891228747
596,0.3736256691835153
597,0.482709762325228
601,0.6459342176316426
605,0.40407496895656697
617,0.3221641647804266
628,0.25380366410112065
634,0.3865826261097695
646,0.3079647003612053
649,0.33106953742074885
651,0.740037442468421
654,0.8015229719203587
656,0.5103565400640301
657,0.44557235383408367
669,0.39237284378738285
670,0.9084059442700041
693,0.7514064599326261
694,0.36528606011382
699,0.4316091547407063
711,0.4031379768619766
718,0.38191172244328875
722,0.3437452398906792
723,0.3541212518254633
725,0.6885891226492659
734,0.34131811665889233
735,0.5206633241765894
737,0.8308747005779018
746,0.3168479378939277
747,0.7273429329957838
766,0.326393546737105
767,0.3935819373661341
771,0.3203154633407443
773,0.2124400050465851
774,0.47673685084484624
783,0.29693536783248375
784,0.33787195187693125
789,0.3354038770169167
792,0.35046904547682045
804,0.3464915539508711
809,0.37250222255033727
812,0.3448824589049024
813,0.3532038115782347
817,0.29870072241025664
820,0.35800951048858143
825,0.34944145825596024
826,0.34347305231275266
829,0.3657558371597646
855,0.4051034903204197
859,0.7778697971365384
862,0.4129428211675461
870,0.3901655889314788
876,0.3232392769234304
880,0.3540930933430086
886,0.9254818826177558
889,0.8609137763077871
891,0.4509112585036299
897,0.8976180174663535
902,0.32455190517928795
903,0.3690044317413936
908,0.3850524948005488
909,0.37555597635824056
920,0.3575884091257811
922,0.41364606480363647
924,0.6670073563415577
932,0.3020754312885119
934,0.36773914383932055
937,0.41500016215973284
941,0.3467546771079375
943,0.36325239971133183
950,0.39149835600697525
952,0.37590521408303396
954,0.9138261298938322
963,0.35669330291429757
975,0.40558570809135797
979,0.3417184590488115
981,0.3922204111043232
983,0.17343398814247615
985,0.5892608679948954
989,0.513619695997462
995,0.41467301469935464
998,0.44940315503894496
1008,0.2705017705935119
1019,0.625731547624678
1023,0.3151498807385221
1026,0.2866676260634905
1029,0.6764483860130408
1034,0.8830524735757485
1036,0.6612380212055079
1038,0.26389378886644504
1039,0.7029118475280863
1051,0.38570835350976906
1052,0.26586953481243053
1066,0.30657864173629257
1087,0.3118296408936661
1092,0.26525695432782936
1094,0.7010521202374911
1098,0.4509308373200803
1099,0.3905608524054368
1102,0.3647763057853273
1118,0.37536047134787964
1131,0.30332891774547527
1133,0.7029478991963315
1135,0.9110535672116103
1138,0.5198036608413694
1139,0.8083847838391603
1142,0.4029075010138962
1151,0.3241120781779138
1152,0.366818141373221
1155,0.8049609906882053
1165,0.2946694770350662
1167,0.7873050686808132
1172,0.38184211968364434
1174,0.7819988953030442
1180,0.5112935072339971
1200,0.48862785437545425
1202,0.4038434926981503
