shot_id,shot_made_flag
1,0.4357891566217929
8,0.5287768049618612
17,0.6205122337903698
20,0.6401582615536089
33,0.3858206700915865
34,0.4475268408449799
35,0.6912359943703079
36,0.6275636096102062
37,0.6326297875907747
38,0.3870005311903094
45,0.507371009750375
50,0.37253844323521157
55,0.21136292608923032
60,0.16932411327226685
66,0.4295886412103616
67,0.5032281336034038
71,0.41742754794011344
80,0.4197876052234092
85,0.4402085206946402
86,0.42331024216837326
95,0.39249045060818416
104,0.4360683748365379
113,0.38969521637739185
123,0.38190262380041207
126,0.4366953608892759
133,0.6680136477803352
141,0.3705060131383185
144,0.38257620626187616
150,0.6397793629844238
152,0.43235975562087525
153,0.6244139911050514
156,0.6190498067932719
159,0.6328716598002827
165,0.5918300891703667
172,0.4155465805967278
182,0.5932765488522499
192,0.38982610085858244
193,0.6276896196490245
196,0.47345652790123394
202,0.414542368062834
210,0.2779408578159264
211,0.53365394099615
228,0.6334035376257608
257,0.4031227337150811
260,0.3888597643404819
264,0.42921234436306377
267,0.4666599716699037
279,0.6300608812694595
282,0.45113950931043
293,0.45761305905394933
299,0.46189217774031405
300,0.44546972869400087
301,0.4163185406323331
317,0.3797738166075735
327,0.4042529837130667
328,0.4426670774632997
335,0.6341864061942671
346,0.4317964194929981
348,0.40464588333847434
365,0.4583427937781094
390,0.5838342093458004
391,0.5844534638383979
392,0.40069989033734843
397,0.4046202109054088
418,0.41884202295901796
428,0.35229093417697477
434,0.48160687508344
439,0.6224072966388332
440,0.3665655797234611
456,0.43541066449608185
459,0.4460717925832739
472,0.3737849608625114
480,0.39755957975825607
491,0.32012423159746384
497,0.43188675672483773
509,0.4560793117760904
511,0.3579867821352091
523,0.3569916986547912
533,0.42554050329321597
544,0.6511586464955096
546,0.3192355555991338
555,0.6082334018873122
558,0.4198763510789415
560,0.3885837775859828
573,0.4089821574773496
591,0.33567187218045513
596,0.4295886412103616
597,0.37039952518216795
601,0.4547144763822665
605,0.4449950918859569
617,0.4833974097657706
628,0.3983472672271407
634,0.4318109441408378
646,0.4682929891707299
649,0.3501294256625148
651,0.5838342093458004
654,0.598084986397119
656,0.6740052587129765
657,0.42983234025652406
669,0.38697408982258086
670,0.6728803252548589
693,0.4197876052234092
694,0.42097975854930464
699,0.4025947146835902
711,0.4027247338585813
718,0.4207958645792976
722,0.41065743772236785
723,0.25982166570931153
725,0.48160687508344
734,0.4271950573648599
735,0.6205122337903698
737,0.42395764252109375
746,0.43188675672483773
747,0.4284725417595661
766,0.35520849459021253
767,0.4352499570628771
